gap_type,alpha,xmin_s,xmin_h
global,1.849131,61.000000,0.016944
global,1.494392,138.000000,0.038333
global,1.435552,65.000000,0.018056
global,5.099309,79454.000000,22.070556
global,1.289027,23.000000,0.006389
global,2.758564,24554.000000,6.820556
global,1.527921,280.000000,0.077778
global,2.104868,7234.000000,2.009444
global,4.355196,73126.000000,20.312778
global,1.926871,8527.000000,2.368611
global,1.770025,1924.000000,0.534444
global,1.528370,1908.000000,0.530000
global,1.920871,3992.000000,1.108889
global,2.609448,31492.000000,8.747778
global,1.235606,16.000000,0.004444
global,2.551420,28809.000000,8.002500
global,1.915165,2533.000000,0.703611
global,1.655583,1597.000000,0.443611
global,2.116609,4110.000000,1.141667
global,9.646556,3715.000000,1.031944
global,2.038756,5857.000000,1.626944
global,1.270662,16.000000,0.004444
global,169.395312,28689.000000,7.969167
global,1.429258,47.000000,0.013056
global,1.276372,42.000000,0.011667
global,1.827963,1780.000000,0.494444
global,2.294338,13105.000000,3.640278
global,1.642932,1262.000000,0.350556
global,1.850508,10686.000000,2.968333
global,1.406541,19.000000,0.005278
global,4.552147,3652.000000,1.014444
global,5.657624,78833.000000,21.898056
global,1.568804,2029.000000,0.563611
global,1.570785,368.000000,0.102222
global,2.548813,18320.000000,5.088889
global,1.307848,102.000000,0.028333
global,1.600131,577.000000,0.160278
global,2.436643,15846.000000,4.401667
global,3.179922,32545.000000,9.040278
global,2.108315,29703.000000,8.250833
global,1.361563,42.000000,0.011667
global,1.631019,3757.000000,1.043611
global,1.851185,2559.000000,0.710833
global,1.301375,26.000000,0.007222
global,2.399630,33137.000000,9.204722
global,2.891585,34579.000000,9.605278
global,5.169310,59100.000000,16.416667
global,2.059996,6016.000000,1.671111
global,2.025997,11401.000000,3.166944
global,2.488953,18009.000000,5.002500
global,1.350031,70.000000,0.019444
global,16.790451,34938.000000,9.705000
global,1.422427,212.000000,0.058889
global,2.166043,9865.000000,2.740278
global,4.269985,24968.000000,6.935556
global,2.065085,4621.000000,1.283611
global,1.790795,2751.000000,0.764167
global,1.488441,295.000000,0.081944
global,1.541204,51.000000,0.014167
global,1.311909,31.000000,0.008611
global,1.343754,152.000000,0.042222
global,1.466848,267.000000,0.074167
global,4.183452,40760.000000,11.322222
global,1.625353,4037.000000,1.121389
global,1.620822,186.000000,0.051667
global,1.677141,215.000000,0.059722
global,1.958006,12222.000000,3.395000
global,4.286328,64380.000000,17.883333
global,1.529214,310.000000,0.086111
global,2.292697,2734.000000,0.759444
global,1.342766,242.000000,0.067222
global,1.314071,87.000000,0.024167
global,1.923788,4953.000000,1.375833
global,1.629928,94.000000,0.026111
global,1.697312,7851.000000,2.180833
global,1.451838,6.000000,0.001667
global,2.475650,1.000000,0.000278
global,6007.003140,43203.000000,12.000833
global,1.308713,159.000000,0.044167
global,2.194997,2281.000000,0.633611
global,1.266195,53.000000,0.014722
global,1.490347,53.000000,0.014722
global,3.788900,4186.000000,1.162778
global,2.877797,25414.000000,7.059444
global,1.746247,2496.000000,0.693333
global,3.047210,35861.000000,9.961389
global,2.829650,38493.000000,10.692500
global,1.440312,780.000000,0.216667
global,1.450811,197.000000,0.054722
global,1.499585,115.000000,0.031944
global,1.344206,29.000000,0.008056
global,1.503372,157.000000,0.043611
global,1.814184,3773.000000,1.048056
global,1.420744,55.000000,0.015278
global,2.765460,46368.000000,12.880000
global,4.095236,46121.000000,12.811389
global,1.558495,218.000000,0.060556
global,1.531298,76.000000,0.021111
global,1.568670,1894.000000,0.526111
global,1.625596,1698.000000,0.471667
global,2.364503,6221.000000,1.728056
global,6.141501,66160.000000,18.377778
global,1.966669,3515.000000,0.976389
global,1.261210,37.000000,0.010278
global,2.902940,26008.000000,7.224444
global,1.245918,26.000000,0.007222
global,1.251613,9.000000,0.002500
global,1.414923,47.000000,0.013056
global,1.264062,53.000000,0.014722
global,1.913246,12813.000000,3.559167
global,1.280815,52.000000,0.014444
global,2.466166,11763.000000,3.267500
global,2.028820,8624.000000,2.395556
global,6.907264,84124.000000,23.367778
global,1.760928,232.000000,0.064444
global,1.968105,6876.000000,1.910000
global,1.527440,901.000000,0.250278
global,1.802412,2719.000000,0.755278
global,3.075696,33189.000000,9.219167
global,1.398318,96.000000,0.026667
global,1.536579,161.000000,0.044722
global,1.282560,30.000000,0.008333
global,1.288669,21.000000,0.005833
global,1.524085,2523.000000,0.700833
global,1.267249,44.000000,0.012222
global,1.386886,78.000000,0.021667
global,1.470908,234.000000,0.065000
global,1.395851,379.000000,0.105278
global,1.421588,164.000000,0.045556
global,1.616303,1485.000000,0.412500
global,4.964890,68787.000000,19.107500
global,2.000591,6925.000000,1.923611
global,1.475157,1083.000000,0.300833
global,1.366811,540.000000,0.150000
global,1.408970,424.000000,0.117778
global,1.386554,166.000000,0.046111
global,4.163448,58348.000000,16.207778
global,3.092928,38332.000000,10.647778
global,1.356750,160.000000,0.044444
global,1.312853,41.000000,0.011389
global,1.429098,49.000000,0.013611
global,2.175503,13081.000000,3.633611
global,4.807308,60203.000000,16.723056
global,2.310851,31130.000000,8.647222
global,1.608260,56.000000,0.015556
global,1.941804,7169.000000,1.991389
global,2.240867,12629.000000,3.508056
global,2.394819,32075.000000,8.909722
global,1.290273,34.000000,0.009444
global,1.470088,147.000000,0.040833
global,3.341815,41814.000000,11.615000
global,3.165124,32232.000000,8.953333
global,4.951098,33877.000000,9.410278
global,1.537646,30.000000,0.008333
global,8.208308,704.000000,0.195556
global,1.860683,5966.000000,1.657222
global,1.311744,164.000000,0.045556
global,1.607679,2239.000000,0.621944
global,1.862984,5525.000000,1.534722
global,1.304086,75.000000,0.020833
global,1.443553,751.000000,0.208611
global,2.647617,32141.000000,8.928056
global,1.361372,66.000000,0.018333
global,1.796586,96.000000,0.026667
global,2.611889,30271.000000,8.408611
global,1.392341,283.000000,0.078611
global,2.525526,30079.000000,8.355278
global,1.340441,158.000000,0.043889
global,3.368572,38564.000000,10.712222
global,1.491336,307.000000,0.085278
global,2.062119,8474.000000,2.353889
global,1.257719,12.000000,0.003333
global,1.633150,1787.000000,0.496389
global,1.421267,76.000000,0.021111
global,1.467185,599.000000,0.166389
global,1.611819,1651.000000,0.458611
global,1.572045,2054.000000,0.570556
global,1.688334,230.000000,0.063889
global,1.265265,44.000000,0.012222
global,1.407656,311.000000,0.086389
global,2.713613,873.000000,0.242500
global,1.522472,126.000000,0.035000
global,1.370353,53.000000,0.014722
global,1.423415,287.000000,0.079722
global,1.246686,33.000000,0.009167
global,4.031532,52494.000000,14.581667
global,1.977355,2715.000000,0.754167
global,1.367017,44.000000,0.012222
global,1.396650,65.000000,0.018056
global,1.380062,77.000000,0.021389
global,1.259666,35.000000,0.009722
global,1.736131,1400.000000,0.388889
global,1.385203,331.000000,0.091944
global,2.187995,1582.000000,0.439444
global,2.090109,1434.000000,0.398333
global,2.527307,20396.000000,5.665556
global,1.538131,134.000000,0.037222
global,1.668192,1166.000000,0.323889
global,1.569530,474.000000,0.131667
global,1.427518,103.000000,0.028611
global,2.142957,7572.000000,2.103333
global,1.465533,73.000000,0.020278
global,1.417722,219.000000,0.060833
global,2.109555,4127.000000,1.146389
global,2.457664,36982.000000,10.272778
global,1.585474,94.000000,0.026111
global,1.324131,68.000000,0.018889
global,2.217978,3858.000000,1.071667
global,3.020861,2507.000000,0.696389
global,2.574359,350.000000,0.097222
global,2.032699,8800.000000,2.444444
global,1.359237,78.000000,0.021667
global,1.443681,348.000000,0.096667
global,3.137293,8694.000000,2.415000
global,2.100933,4850.000000,1.347222
global,1.642841,2272.000000,0.631111
global,2.643293,31348.000000,8.707778
global,1.443912,145.000000,0.040278
global,1.277769,50.000000,0.013889
global,1.501998,116.000000,0.032222
global,1.266730,44.000000,0.012222
global,1.549026,39.000000,0.010833
global,1.444931,75.000000,0.020833
global,1.487793,75.000000,0.020833
global,1.827842,2394.000000,0.665000
global,6.753500,45552.000000,12.653333
global,2.510748,281.000000,0.078056
global,1.278308,45.000000,0.012500
global,9.821781,77399.000000,21.499722
global,1.438764,82.000000,0.022778
global,1.953604,7672.000000,2.131111
global,2.618779,19234.000000,5.342778
global,1.422321,42.000000,0.011667
global,1.429904,301.000000,0.083611
global,2.807118,36726.000000,10.201667
global,2.238839,33091.000000,9.191944
global,1.869823,110.000000,0.030556
global,1.386606,2.000000,0.000556
global,1.451999,99.000000,0.027500
global,2.029272,4723.000000,1.311944
global,1.769213,4586.000000,1.273889
global,1.709096,3314.000000,0.920556
global,2.540964,34901.000000,9.694722
global,2.759858,28520.000000,7.922222
global,3.839314,48094.000000,13.359444
global,1.412245,206.000000,0.057222
global,1.579929,5631.000000,1.564167
global,2.674616,25096.000000,6.971111
global,2.760192,25253.000000,7.014722
global,1.454393,133.000000,0.036944
global,2.613178,19731.000000,5.480833
global,1.455098,889.000000,0.246944
global,1.711872,380.000000,0.105556
global,2.322374,33455.000000,9.293056
global,4.112423,51287.000000,14.246389
global,1.349403,123.000000,0.034167
global,3.910858,56903.000000,15.806389
global,1.852265,3133.000000,0.870278
global,7.032989,81770.000000,22.713889
global,2.898573,22402.000000,6.222778
global,1.361040,67.000000,0.018611
global,1.470647,54.000000,0.015000
global,2.378607,41392.000000,11.497778
global,3.459379,65387.000000,18.163056
global,4.412736,42822.000000,11.895000
global,1.985561,5632.000000,1.564444
global,1.798448,3029.000000,0.841389
global,2.113759,4864.000000,1.351111
global,1.677504,2153.000000,0.598056
global,2.635576,30710.000000,8.530556
global,3.070038,30075.000000,8.354167
global,1.726177,2338.000000,0.649444
global,1.389236,55.000000,0.015278
global,2.276241,27419.000000,7.616389
global,1.294968,63.000000,0.017500
global,4.721468,62016.000000,17.226667
global,1.492941,1042.000000,0.289444
global,2.185295,27874.000000,7.742778
global,3.081653,6698.000000,1.860556
global,1.993131,5948.000000,1.652222
global,1.503368,852.000000,0.236667
global,2.068634,8592.000000,2.386667
global,1.502018,260.000000,0.072222
global,1.267617,82.000000,0.022778
global,20.469341,73755.000000,20.487500
global,1.583581,2254.000000,0.626111
global,1.421481,164.000000,0.045556
global,7.627188,31096.000000,8.637778
global,2.950242,28886.000000,8.023889
global,2.808668,23025.000000,6.395833
global,1.250636,68.000000,0.018889
global,1.342950,10.000000,0.002778
global,1.763999,3570.000000,0.991667
global,2.349602,21967.000000,6.101944
global,6.605066,52350.000000,14.541667
global,1.715336,507.000000,0.140833
global,2.973508,52455.000000,14.570833
global,1.282055,101.000000,0.028056
global,1.771256,8883.000000,2.467500
global,37.097263,3524.000000,0.978889
global,1.190764,1.000000,0.000278
global,1.866173,4474.000000,1.242778
global,1.464743,142.000000,0.039444
global,2.092219,4552.000000,1.264444
global,3.291421,49157.000000,13.654722
global,8.121621,19813.000000,5.503611
global,1.658095,3245.000000,0.901389
global,1.767761,4858.000000,1.349444
global,1.705548,1815.000000,0.504167
global,1.871997,1689.000000,0.469167
global,2.322438,14562.000000,4.045000
global,1.317563,71.000000,0.019722
global,4.349986,74602.000000,20.722778
global,3.149391,43088.000000,11.968889
global,1.399860,33.000000,0.009167
global,1.641525,1564.000000,0.434444
global,3.166820,50323.000000,13.978611
global,1.369696,89.000000,0.024722
global,2.849500,30281.000000,8.411389
global,3.509210,8840.000000,2.455556
global,1.344196,70.000000,0.019444
global,1.321151,21.000000,0.005833
global,1.384656,51.000000,0.014167
global,1.347686,279.000000,0.077500
global,1.296744,33.000000,0.009167
global,1.684830,86.000000,0.023889
global,1.663133,297.000000,0.082500
global,2.306780,17873.000000,4.964722
global,1.859875,3972.000000,1.103333
global,1.511031,17.000000,0.004722
global,1.221846,11.000000,0.003056
global,1.288232,54.000000,0.015000
global,1.271110,79.000000,0.021944
global,2.758018,51089.000000,14.191389
global,1.767320,644.000000,0.178889
global,1.259158,58.000000,0.016111
global,2.526599,37496.000000,10.415556
global,30.612051,7190.000000,1.997222
global,1.366558,84.000000,0.023333
global,1.989331,9507.000000,2.640833
global,3.788679,50320.000000,13.977778
global,2.032898,420.000000,0.116667
global,1.940333,1843.000000,0.511944
global,2.024698,2700.000000,0.750000
global,1.553254,1723.000000,0.478611
global,2.171115,1678.000000,0.466111
global,3.568782,24110.000000,6.697222
global,1.623803,105.000000,0.029167
global,1.960599,1258.000000,0.349444
global,1.397436,1214.000000,0.337222
global,1.309261,48.000000,0.013333
global,1.396784,235.000000,0.065278
global,7.566735,41386.000000,11.496111
global,1.739306,8031.000000,2.230833
global,1.202632,1.000000,0.000278
global,1.941146,7592.000000,2.108889
global,2.910491,29855.000000,8.293056
global,2.470030,10377.000000,2.882500
global,1.472510,251.000000,0.069722
global,1.390942,23.000000,0.006389
global,1.263874,50.000000,0.013889
global,1.568015,2377.000000,0.660278
global,1.280500,46.000000,0.012778
global,4.004770,62476.000000,17.354444
global,1.754354,718.000000,0.199444
global,4.920229,83622.000000,23.228333
global,2.902951,27511.000000,7.641944
global,2.384951,25805.000000,7.168056
global,1.425522,57.000000,0.015833
global,1.871035,4294.000000,1.192778
global,20.383501,1759.000000,0.488611
global,1.346979,204.000000,0.056667
global,1.489654,179.000000,0.049722
global,1.482344,386.000000,0.107222
global,2.053935,16439.000000,4.566389
global,2.141815,3664.000000,1.017778
global,1.247219,55.000000,0.015278
global,3.642454,32188.000000,8.941111
global,2.191753,2660.000000,0.738889
global,1.293089,29.000000,0.008056
global,3.526586,31600.000000,8.777778
global,1.630783,211.000000,0.058611
global,4.578237,64938.000000,18.038333
global,1.509352,468.000000,0.130000
global,9.443127,66114.000000,18.365000
global,2.234653,26152.000000,7.264444
global,2.734143,4126.000000,1.146111
global,2.092538,812.000000,0.225556
global,1.450769,361.000000,0.100278
global,2.984345,35520.000000,9.866667
global,1.540057,998.000000,0.277222
global,1.956865,2522.000000,0.700556
global,1.329903,30.000000,0.008333
global,2.945602,28931.000000,8.036389
global,4.030500,30096.000000,8.360000
global,2.966491,32286.000000,8.968333
global,1.597530,4182.000000,1.161667
global,1.595521,398.000000,0.110556
global,1.991814,2842.000000,0.789444
global,1.307340,49.000000,0.013611
global,2.519043,29485.000000,8.190278
global,1.322744,54.000000,0.015000
global,4.068835,69432.000000,19.286667
global,1.623237,495.000000,0.137500
global,1.465839,257.000000,0.071389
global,1.411838,98.000000,0.027222
global,1.645623,399.000000,0.110833
global,1.310119,87.000000,0.024167
global,1.329182,135.000000,0.037500
global,2.408351,9034.000000,2.509444
global,3.447441,39425.000000,10.951389
global,1.334568,278.000000,0.077222
global,7.081120,59426.000000,16.507222
global,6.890313,70959.000000,19.710833
global,2.936534,34265.000000,9.518056
global,2.874896,915.000000,0.254167
global,2.115791,1111.000000,0.308611
global,1.270199,40.000000,0.011111
global,1.902171,14515.000000,4.031944
global,1.456231,82.000000,0.022778
global,5.079878,60833.000000,16.898056
global,1.502489,146.000000,0.040556
global,1.864119,2931.000000,0.814167
global,1.946722,7978.000000,2.216111
global,2.156446,11841.000000,3.289167
global,1.317644,54.000000,0.015000
global,1.486650,313.000000,0.086944
global,3.952358,29890.000000,8.302778
global,4.864224,35614.000000,9.892778
global,4.824233,39550.000000,10.986111
global,3.666227,60569.000000,16.824722
global,4.278155,72753.000000,20.209167
global,3.013519,38629.000000,10.730278
global,1.437128,352.000000,0.097778
global,1.437206,72.000000,0.020000
global,2.190421,18724.000000,5.201111
global,1.324409,177.000000,0.049167
global,2.550069,28652.000000,7.958889
global,1.563201,3.000000,0.000833
global,1.778714,4199.000000,1.166389
global,3.826438,44840.000000,12.455556
global,2.089669,21688.000000,6.024444
global,5.866613,67832.000000,18.842222
global,2.702906,30865.000000,8.573611
global,1.301751,36.000000,0.010000
